restaurant,positive,negative
8I2CBbVJnWS8w8OfkexE8g,0.05395029298848252,0.016366942816730654
8IhF8Vvnr3Nz-b3GR11M6A,0.05323343848580442,0.022476340694006308
8IpWfSlJ6YDTUU0AYBBl2Q,0.03813882532418002,0.017391304347826087
8J2YhyVbdF7LlAM7UPHLPQ,0.03724928366762178,0.030563514804202482
8JZ0c6hYsmzr4d-89hEuwQ,0.05655330531142529,0.01834161253343523
8KLQLnCrNglmjV_2vzv_ug,0.06660899653979238,0.00865051903114187
8KbOdDV5n2pHLQAX_EeU7Q,0.03661016949152542,0.014576271186440677
8KuQwWcHwYmqV7FyTVoJtQ,0.034371643394199784,0.027926960257787327
8L0sixcpqz9JRhIH2eboIw,0.02057142857142857,0.022857142857142857
8L6_5Dfl9qo386xoAM9Eog,0.04822954822954823,0.014652014652014652
8LVXjMxo1f7Yk9_qggWZRw,0.046975546975546977,0.030244530244530245
8LpjfraQDSutn43jUwEmqA,0.045931758530183726,0.02099737532808399
8LySVhnKnCAtMTnwEdgZfg,0.03967828418230563,0.016621983914209115
8M9rvsQWBdOKX2Sqtx8QGA,0.055402509947964494,0.011325374961738598
8MCX-X6fsFSC6bJrjv-DIA,0.04519414385741566,0.0076384468491406746
8MC_OTbnIA1_Lrb8Jd46pA,0.03355704697986577,0.029082774049217
8N9npjbNihgIXzRFPs-xYw,0.044298605414273995,0.02543068088597211
8NB62rqOWHy3zDck4cCBhQ,0.0636734693877551,0.01197278911564626
8NjPoWwPDXYYqeaZouoW_A,0.03978102189781022,0.019343065693430656
8O-ieCHwT4AuQD1zTFpQfg,0.046536796536796536,0.016233766233766232
8OEJOPdXTSdvLlqjg9X_Uw,0.032823454429572976,0.019439133205863608
8OFReJh0DYeAQYI40_Q8hA,0.04959514170040486,0.01639676113360324
8OHKWjsXCKysmQa7o5yERg,0.04062126642771804,0.019115890083632018
8OrZT_YLXlF3FGyArtvGGQ,0.03789126853377265,0.03459637561779242
8Oz37ge-a_ZgTGpORlutPA,0.033524121013900246,0.018806214227309895
8P5obQS1kIJqo8etKeWDYA,0.03297082686000345,0.013119281891938547
8PKXXfJpy5MJyy5AdhQWFw,0.05,0.010294117647058823
8PcTmvfMShQkdS4qDbyzog,0.05390497680832393,0.014541807697129247
8QNhiy6X6yWmdFoGmEeqnw,0.03486394557823129,0.015306122448979591
8QbKRwzvAdkVj4BzGjwwOQ,0.033775633293124246,0.010856453558504222
8QspoSlR4Wd-FDdN5f_VYA,0.0556792873051225,0.0200445434298441
8R0fHXz9WDhZTIyhAzfdZQ,0.028140013726835965,0.024021962937542895
8R1frph53MZyQcX0o_InIg,0.027972027972027972,0.019580419580419582
8R5Rm3O2jdpNMLYgyqcMOA,0.059233449477351915,0.008710801393728223
8RG6_egQd3dmtxbFzS02Ew,0.043697478991596636,0.016134453781512605
8RM_olg8jE9W3d_NCsfOCQ,0.04625850340136054,0.02312925170068027
8RYbH0-_Cjn6jAcp6SCyDg,0.06747279322853689,0.016928657799274487
8RkMPXodOhoBTVSuuA9EwQ,0.05909617612977984,0.01853997682502897
8RwmmWmH6_aobAw26CNPOw,0.061381074168797956,0.01278772378516624
8SaK3STSgyY5CvElCZGi0Q,0.05084745762711865,0.013418079096045197
8SnSURoHrwAnJ-mSoevXlg,0.028846153846153848,0.014423076923076924
8Stk7-zM-6ZhilqaXDLbHg,0.036850271528316526,0.02909231962761831
8T2EEQMVVqv18YSJkeBqBQ,0.06602822580645161,0.015120967741935484
8TEF5h7dvF71avyDhoo6MQ,0.06494960806270997,0.017357222844344905
8TVXW-f7zIw6KZ1U83xuLw,0.08105147864184009,0.004381161007667032
8TVcryI16H2j0Mk8CxpIjw,0.07296380090497738,0.007352941176470588
8TanrpaynqI8JUKUZlG_7g,0.033608658501851324,0.019937339789233836
8UIpOKSN4hGLnNyLOsxSPQ,0.05627009646302251,0.02009646302250804
8Uc4xW0vUXWoUOgimwbgWQ,0.02920410783055199,0.019255455712451863
8Um9SNtNanyrHMxcokYttw,0.05789909015715467,0.009925558312655087
8UyyBuE3wEtcqMpGYc0TaA,0.07109004739336493,0.0071090047393364926
8VHzD_vxEmeyZQZUIgpLCA,0.035751295336787565,0.018134715025906734
8Vjb5ptpZb2N3iAOSiuj6g,0.04942559444296019,0.014783150770326832
8W26yUxAFTxUrWS2URvUVA,0.030562347188264057,0.020171149144254278
8W6sExfGpk2pBzMag1H7AQ,0.05665251891492895,0.0175309097619487
8WATkZOUSdynMx6-MoYmuA,0.060279870828848225,0.012917115177610334
8WDcbPkk_GbmQ7fO9Dpb_g,0.06505576208178439,0.013011152416356878
8WFnbiAi73tdN3rZG_uiYg,0.05823068309070549,0.013437849944008958
8WjTdvSpHs5BMIZDVev6Dg,0.042267365661861074,0.019659239842726082
8WnJVOXVRzhvnoWqp_q8tQ,0.04822541316716337,0.017610403684638308
8XLNTHnXfnPsCz3s6K1HCQ,0.06290956749672345,0.011795543905635648
8XOzp1K8yO-LAmE4b4Hxaw,0.028535721724640698,0.02603624244948969
8XwXDhfGo93yyLYpcvrwzw,0.03125,0.049107142857142856
8YO2jL56keZ1MPtI-rzZ7w,0.03111111111111111,0.0022222222222222222
8YbCht54u_qbKmQqJnRpKw,0.03232876712328767,0.01863013698630137
8Z8q85J_n1ZpPkf_uwmBFQ,0.05909090909090909,0.00909090909090909
8_Luerj7LEVuSb5ll_7hlg,0.05726141078838174,0.011618257261410789
8_Om89cZiqdOCp092PtpzA,0.029411764705882353,0.015103338632750398
8_btL5ONh23np6Mn5p4spQ,0.06485671191553545,0.00904977375565611
8_xaAQRUUczH71qZcTLfXQ,0.03862401931200966,0.01931200965600483
8a26_yFXxIm8E6cDAZ4Qxw,0.027522935779816515,0.027522935779816515
8aOCU6NvsKhnRc3TOByvqg,0.06907545164718384,0.015940488841657812
8a_P_6kYaIM2HdOEd0xzmg,0.054914471897909316,0.01615530817268531
8a_ZCTjfzEG5Syv_rwSTLQ,0.031117397454031116,0.021216407355021217
8b5adaKmYfhoXDd3etdJCw,0.0541863881181655,0.012893748979924922
8bKA8SV9zGwH1LN0OSMpPA,0.03945035460992908,0.020390070921985817
8bLMFB8Cev2Le7YEFUfnrg,0.054334554334554336,0.008547008547008548
8bUO-l2jTaCjGNVdt8Cw8A,0.04239401496259352,0.018703241895261846
8bfB21cGu2qJOIA7VIN2Jg,0.041387350626639466,0.016904692509472456
8cCwuUDW3hjLp1HYtMdxww,0.05263157894736842,0.02631578947368421
8cKup9J1Ph3BHkACq8dBQA,0.061258278145695365,0.016004415011037526
8cKyXs9WLwajEBlWk_ZhWw,0.04344453064391001,0.018619084561675717
8czcEaq4gpR9-Akms_-nSg,0.06763636363636363,0.011636363636363636
8dHidNeCpnVNPDUHmVoKdg,0.036290322580645164,0.024193548387096774
8ecYpIUorkAoa5hoR1CjRQ,0.06262149402943627,0.00860871980005554
8epZBQPYacy1-KQULLABmg,0.06013639181649101,0.019838809671419714
8fgxYlB1AbMtTXmz0KF-FQ,0.053314626446860754,0.014264000935344323
8fwJv_q1vnNFXOMqaw0nvQ,0.06002202643171806,0.022026431718061675
8g-UBvEWA11zabI0cy4DzQ,0.06239383988223304,0.006681010078133847
8gDdVJBDtEN8c5BWluzRpg,0.07514450867052024,0.005780346820809248
8gIr1w7wVHJlH1OBPXEq2Q,0.04365079365079365,0.011904761904761904
8gQD0Lb704HuirVBC9-zcA,0.05439814814814815,0.005787037037037037
8gkn6ZKsxdbX2CRZ33UTcQ,0.054873054873054876,0.010647010647010647
8hGvAFOswW9f-uiWULlcxg,0.05342378630485478,0.01399194403222387
8hJIgeFWS_WXgQBvCpjeQg,0.056839872746553555,0.013149522799575823
8hk2km8K-vuqcp_X-lix1A,0.05860805860805861,0.007326007326007326
8iLct2mrQ6KmTtsEC0XSEA,0.030959752321981424,0.03715170278637771
8iXIaO3OYdnOHkxabiqdiQ,0.020246478873239437,0.01232394366197183
8imPeaQUj5Cbon_4kcrhQg,0.04569606801275239,0.010981225646475381
8jEq6xx9xfQVUvnAtNXzOw,0.07181490384615384,0.01141826923076923
8j_6VrkyQdk_KxHn6sS7vQ,0.041312272174969626,0.01701093560145808
8j_mOZFbhC6NFm-Xh3AumQ,0.05540540540540541,0.010810810810810811
8jiMK_r6skLeTDAL9kTpig,0.07476635514018691,0.016822429906542057
8jm_woHuGqtTI52nSWTKZQ,0.05420244966915388,0.012177952977615092
8jnqpp4c2sWkwNXeQvKkfQ,0.023846153846153847,0.022307692307692306
8jxuIcCA4muy2j83X-DnIA,0.053304904051172705,0.012260127931769723
8k-uor_pjxcLeoiiwosSMQ,0.034447821681864235,0.030395136778115502
8kbiEQdGCHJ2nmOPaEz8sw,0.06188822229239027,0.008525418377012947
8kiQ6th6O6b6uQQIVAd3Ag,0.030619111709286675,0.020188425302826378
8l0zeJCRfAL8BYrnDxPcJQ,0.052947052947052944,0.026402169259312117
8l9WMPRmTPiKpK_1GsLYbw,0.0449438202247191,0.011235955056179775
8lQ9RGzgfn36qfKMFCdA-Q,0.05810810810810811,0.010810810810810811
8lYO5TTCErq3m7kP8tVE1Q,0.06076854334226988,0.01161751563896336
8lfugtvU6GrFmLOKjCGdNQ,0.03240058910162003,0.016936671575846832
8lsUsK5HD_SPP91LT7wGiQ,0.027569673359304766,0.028169014084507043
8ltgNjXYNMjOKkRjJf4mvA,0.07716049382716049,0.0030864197530864196
8lvvoL66qTlO1sLua3Dr8g,0.04397963564988039,0.014322517328099122
8ly4-S_AgIJBBvZawC75-w,0.028507126781695424,0.028507126781695424
8n0jj0KuRnxUHAeQjOw48Q,0.07465277777777778,0.010416666666666666
8n3O615TFxB38SHVriGJcg,0.04543257612373127,0.01401643305944901
8nGgJ0zvfkpJwtbVUqfV8Q,0.04524033930254477,0.00942507068803016
8nfL0GhlRDvSM9lsfUYMXg,0.07463884430176565,0.00882825040128411
8nkNfbKDFn27p0ZDPGKihw,0.03529411764705882,0.03823529411764706
8nm2zErSMgCM-Ndvu-ErIQ,0.08496732026143791,0.004357298474945534
8o2_Fy8QeOSIGIdBFQGB7A,0.04900181488203267,0.012704174228675136
8oUah0lL7tJlEzdvHj7pQw,0.05452463368295032,0.012180204564974104
8oibmAWXGdBQDI2f5BHFhA,0.05167173252279635,0.00911854103343465
8oz6JU_1D8PaLDNvqbHBVg,0.0885896527285613,0.010630758327427357
8pfq96_H36IXceUUFW0LHw,0.04448398576512456,0.01601423487544484
8q0vjIulfw3I4oDU20iA0A,0.03203883495145631,0.031067961165048542
8qEi1CFucFBy4YrEz0wYDw,0.04569557080474111,0.018325015595757953
8qF5_Wi2NaaOob1gwF_mOQ,0.07271557271557272,0.007722007722007722
8qNKfN6cX7Kb2jXh-k-fXw,0.04405495026054003,0.018948365703458078
8qQTcEaMAD3GnDy7Y_CL6A,0.06708760852407261,0.01973164956590371
8qVkFFUO9I3YWpppwK1V4Q,0.058169375534645,0.00855431993156544
8qi1jsWPPGVQISRhPpmINg,0.06111111111111111,0.007407407407407408
8qj0YOJRPAaPGSzME_I-PA,0.034990791896869246,0.014119091467157766
8qjKm6cd6a8UXYmH0z8ujw,0.0654627539503386,0.011286681715575621
8qnSw4thsQRdNgwtDD1QQg,0.046370967741935484,0.02721774193548387
8qoFtrNKObBzng7SmvUExQ,0.023543990086741014,0.024783147459727387
8qye9AmmwkRjMYH6BOTjEw,0.0584721785602012,0.010216912920465263
8r3rlpMs7IBBv5lXZA2TWg,0.06951871657754011,0.00267379679144385
8r9zxT9XWaR-vl_b8DgPPg,0.05265557328470481,0.012992933667654433
8rVxia9NLrTEOF31hW56cA,0.024550898203592814,0.016167664670658683
8ryTKG703B4PenFOH4bI2Q,0.04559693699965193,0.01427079707622694
8rzbKH9qN9XkateqUZjXeA,0.050061050061050064,0.003663003663003663
8sEbM_ACHUbBsZ-TRZFXWA,0.052409362092703075,0.012758145938503902
8s_hgV5X8AmbVSOj6s0mkg,0.026726057906458798,0.02301410541945063
8sfsmA5u_d33Ts6AEnff8w,0.04245283018867924,0.013364779874213837
8snL4a-AN2JHWxgK62riUQ,0.05267175572519084,0.013358778625954198
8tLzmoG8Dluy80_iULO-Xg,0.038605230386052306,0.015566625155666251
8tOVesxOSKkbBNBETz--yQ,0.05106382978723404,0.013829787234042552
8tsU3yyoniETpy8ObyQSdA,0.05876068376068376,0.009615384615384616
8u35lER1kNd9ErL8jd4UNw,0.025693730729701953,0.015416238437821172
8u9eU0KkcvsWlnwS7LJ9YQ,0.06446776611694154,0.01199400299850075
8u_pdcdN66D1dmIZrNK55w,0.028254288597376387,0.020181634712411706
8ul72NtKAPwvPfgMxnQ1SQ,0.05315257155153863,0.012265978050355068
8uuD2K5DeSGbxaR0AT-J-g,0.037162162162162164,0.009290540540540541
8v6HzGfY2-w7geEcyW0-bA,0.05166051660516605,0.0036900369003690036
8vhi9pPf4mYiAdYs8ZXlsA,0.02666666666666667,0.03111111111111111
8vmV3asx_Y1GI5GrnUeqmQ,0.02894356005788712,0.01881331403762663
8vnhWzXPo0Q69pzCZ8xb9w,0.05907239109996866,0.018332811031024757
8wBgpy8Knp3JBX9D1xJ51A,0.03968253968253968,0.030612244897959183
8wZNGlsd3n4nWm6klbh_-g,0.037928106425134445,0.01613359750919898
8w_uAkIxmc-1nrNLG3GWug,0.02684017893452623,0.018300122000813338
8wf1HLVfC1Ru2rtD2kb6UA,0.053086997193638914,0.01683816651075772
8wfI2c_EHwA_YNgz9ttM_g,0.0452418096723869,0.022230889235569422
8xAP5x52zJXohYU2I8Xw3g,0.05595667870036101,0.004512635379061372
8xEzPWnw0u5bm7sXavEiUw,0.05570652173913043,0.015625
8xFRSwEsvvD69Vm2NW6lcw,0.04475043029259897,0.02323580034423408
8xNY-EwTl6j1Wp4XcBZg8Q,0.04535637149028078,0.01610053013940703
8xRJdJ0rJcUJEtzu6bB1-w,0.07282415630550622,0.02486678507992895
8xSzj2Zx5fMrOR5HS6g_dg,0.02391304347826087,0.014130434782608696
8xb-oUIX9ySyo18FLyJ4DQ,0.022276472383277388,0.03295697284101312
8xomsX_M80XVKkV4yMW0RA,0.018201284796573874,0.021413276231263382
8yA_C-DDSFmB2q5095ja6Q,0.0481283422459893,0.017112299465240642
8yWbiBG_nGm9XGklAtssUw,0.06065959952885748,0.015312131919905771
8yZK5BB1dPvcl9AcTS92FQ,0.026646928201332347,0.018874907475943746
8ygBj0DQu5U_lIOc0iUUEQ,0.045588235294117645,0.013602941176470588
8yk4SUzKamk_yjhMKDo7bg,0.049473684210526316,0.015789473684210527
8z0P6KrA63yfr3GX3JJGzg,0.059192200557103065,0.010445682451253482
8zAV78RGVHm7lJp8TSQk7w,0.03845524464081165,0.018654884634266077
8zehGz9jnxPqXtOc7KaJxA,0.05861795075456712,0.014614773629864972
8zodMGYFK1AnfLkE5rYIbA,0.039043309631544926,0.01874595992243051
9-0slB_NZbDIadZfmWxvgQ,0.05070250458155162,0.014660965180207697
9-Iv0yVTdAeRgoKPD98zog,0.07038391224862889,0.008226691042047532
9-L8dSkdvhopEJVCUCR8RQ,0.03368623676612127,0.017324350336862367
9-qcGKnzzX5jpemdY8MtoQ,0.03248587570621469,0.02754237288135593
90OmYneYHGGAztARLel7JQ,0.017241379310344827,0.07174638487208009
90XZXjKo4ol0BqyOBQoJ8g,0.032185206098249576,0.03274985883681536
90bHzqweJ2bQ-JSBSAlzSg,0.04337631887456037,0.010550996483001172
91E_lIBwGg5KRU5dcb7owA,0.03217477656405164,0.016683217477656404
92U5Fpu4dFh4wZvAJHM6lw,0.023030861354214647,0.02026715799170889
92oKk4dgvnqVlXVvFvlZ9Q,0.05555555555555555,0.010118365788468881
933UgMWJv3l-8ph8Cv9iBg,0.061751397391535796,0.005589566143199361
936JLLXsTk58KaUn1BOMyw,0.037944664031620556,0.023715415019762844
93gRMOAzGaDe9BBzY-52Gg,0.043350717079530636,0.020534550195567144
94BJ2Gkabruz5P8fBC8yfg,0.024725274725274724,0.029304029304029304
94UbqQA00MSmjYruydK11Q,0.045407848777481,0.012738853503184714
94eIIwB4rdj6N1BbqCiw5w,0.04823529411764706,0.015294117647058824
94sefojeIjUG3Lv6Mxopow,0.027538726333907058,0.024096385542168676
950GF-5kqC6FBf4b7tygyw,0.02626641651031895,0.01876172607879925
9554BElDKlrK2s_xH30oVA,0.020905923344947737,0.01841712294673967
95Jkn4OCv9JHhv2PrE0e7Q,0.06233491811938722,0.00792393026941363
95OfM_VD8VmsROumqIN9EA,0.046413502109704644,0.016877637130801686
95Zf57ROxmIAa-gvJ9IlYg,0.0768,0.016
95bIc94NnwOYk3Qz_wi1Pg,0.04285714285714286,0.02619047619047619
95mtm6U95-uLENPEmofQNQ,0.03788420300214439,0.014295925661186561
95vvf2Z-JWFN69qyUf6t5Q,0.018297533810660304,0.022275258552108195
962hZ6bv5dauM4glAw8uEA,0.05802047781569966,0.010238907849829351
965HuJTMNw7wva8p6MbfwA,0.021791767554479417,0.024925224327018942
96RSYhKtJXU70XmKuhtHeQ,0.05052099778970635,0.01831386169876855
96RV4GvZdPahV-brg3hnOQ,0.03345724907063197,0.011152416356877323
96vs5IFwHzF5YajtZHm0ow,0.018013100436681223,0.014737991266375546
96z3RsCwHJi3i99oTy9DFg,0.04979919678714859,0.01285140562248996
976QGPBXmymalizZvfxj3Q,0.05514157973174367,0.00894187779433681
97NaPNCatJzWcxIgUXkDIg,0.050689843797483744,0.014100771895702911
988jPD-fyQKU-FxNRKsfrw,0.05799483446818502,0.01620098614698286
98Ar7EFq18TllYDiVwj_8w,0.07161125319693094,0.0076726342710997444
98RkeRdOaAmF2SYdY_CKsA,0.04051724137931034,0.025
98nmRctDtTOw1A_6-3jumg,0.025219717233473445,0.01146350783339702
98pf4jTj2mqmpOILmP5Y7A,0.04555376838235294,0.012178308823529412
9922iKMLBg2fVgWfH3UKrg,0.031203566121842496,0.03268945022288262
99QWPoYEE_qcy4aV7r7ILQ,0.0672182006204757,0.011375387797311272
99Spy6MTHbc_vFtOHq-8VA,0.032428355957767725,0.02564102564102564
99boRnGLZMUqbW3mLUBH9w,0.05039193729003359,0.022396416573348264
99mYvduu7mfwbxW8O-Bqcg,0.0199700449326011,0.022965551672491265
9ALxMtxHdztapF-0g6JZJA,0.05610236220472441,0.010826771653543307
9AQdDoEX9aZK2I3FYHummQ,0.0609597924773022,0.016861219195849545
9AdLEQEW7crkKT39_Lx_Fw,0.0341047503045067,0.0060901339829476245
9AghmOY4TlV85jK8-dNNHg,0.058091286307053944,0.011410788381742738
9Aiea71UBq51EVnCRlGCQA,0.05918788713007571,0.01169993117687543
9BH3QFcjSN-Cfc4y_p3XeQ,0.058333333333333334,0.027777777777777776
9B_JqPLxQjxCzUCZdM4Srg,0.0704070407040704,0.006600660066006601
9BpmVyl-Gt0XXWYSfW_xNw,0.05867970660146699,0.011002444987775062
9Bt9MMtmjPB6IykEMrFB7A,0.048107125144652006,0.01636634154405687
9CHfCICGflfZr1icnaqg-w,0.04861111111111111,0.017857142857142856
9CLW_-8crptx7NJ2EDFO3Q,0.0625,0.010890151515151516
9CNRFJxR-ViLoA2lNsGWLA,0.031176470588235295,0.02
9D1_78LOC3iGL1ToEMGGpQ,0.058326289095519866,0.01014370245139476
9D1_ghmX5zbjVhCXmP5y-w,0.07075471698113207,0.007861635220125786
9DEJiatFfoj8Xh5pQGSWMg,0.027258960121150935,0.0176678445229682
9DiFgsgWTVsNxLM8I7ftKg,0.03167420814479638,0.02262443438914027
9EcPMcIVSLjj5yeVOKaWDg,0.034096444227959086,0.0282513395031661
9Ed1wfbLnoZhXlqEbJgB8g,0.049145299145299144,0.027777777777777776
9EgC-i8RXpOZXbbv5U9-ow,0.03602401601067378,0.015343562374916611
9Em9xzEnIZnErQ4i-cYfLg,0.03884462151394422,0.014940239043824702
9F1MDmjSWaBZF9IZ7Rb7Mg,0.030456852791878174,0.009306260575296108
9F8aQL7kGE209TJMdQdUcg,0.03616133518776078,0.011126564673157162
9FZRp1sUlHKxK6lGw8fHtA,0.030103995621237,0.022441160372194856
9FnImNw7HQNFyCKfYNrePw,0.04463894967177243,0.0175054704595186
9Fp3lIAf_Xxh-l8Wv1t2HA,0.03291925465838509,0.016149068322981366
9Fs6MUs5B1ayZ-_eDdegjA,0.050824175824175824,0.028846153846153848
9FvlbziwNbNjH81ViZnW8Q,0.07680722891566265,0.004518072289156626
9G6gM6pB8zadO-j3vQqurw,0.054959785522788206,0.013404825737265416
9GLnV9QTpq8PgRtZvUmyYg,0.060109289617486336,0.00702576112412178
9HKnKGXgwMu3x1n3IW4cJQ,0.030583873957367932,0.019462465245597776
9HROJ5IGOCHTs9KVnI4upA,0.025240384615384616,0.025240384615384616
9Hb9CPvZxdCwwonCZcf5Ig,0.06578947368421052,0.013157894736842105
9Hjuv1MG95XAhae-0M_V9A,0.012381646030589949,0.027676620538965767
9HvxX_Ewvd9XzEmF7QjPCg,0.05319148936170213,0.016843971631205674
9IUbJHvVxKUwWGFi2_zZiA,0.035071090047393366,0.035071090047393366
9IX9YIOjgVYWh0sB4BaPqA,0.051451187335092345,0.023746701846965697
9IdLdQND6Zc4sEA4Y8QP_A,0.03537735849056604,0.01650943396226415
9Ih-4eMu4qaOL0E05JrOwA,0.05148619957537155,0.012208067940552018
9J0Q8aCLaAIRKHdS9KZArQ,0.057803468208092484,0.017341040462427744
9JK6tF9pqm0Zn0rMOPI_xA,0.028077753779697623,0.018718502519798418
9JRIp0cJUtCV_-riFGmDnQ,0.0683453237410072,0.01079136690647482
9JdZYh-OF_gpo5ioAdkzdQ,0.04903916832930799,0.015016276383492597
9Jiax4wZ94ZmMcMzmpdvJA,0.03858374943259192,0.024058102587380843
9JkgXSoEr_uSVMAcTxGMNA,0.017789326404157507,0.026783929642214672
9JqLMSb_lU0BqecAITonYQ,0.05100671140939597,0.0145413870246085
9JqVmVtv3MUj1GGbqFOGXA,0.04815263476680799,0.02059357964869776
9K8wI9YaSEIittlemsTtPw,0.04779826872412495,0.01618366578848325
9Kck_0UdvkeI0tsDRv1QXA,0.027649769585253458,0.018433179723502304
9Kji5S-hQdMwZpS9mUo7kg,0.01018808777429467,0.03134796238244514
9KmYn4lFqSgH4RcdeGE-2A,0.06181818181818182,0.005454545454545455
9LHv68NYlyq8QbhqlOVtyA,0.027166882276843468,0.015523932729624839
9LLsKFbRXaabAwHaHIE4lg,0.04103967168262654,0.01709986320109439
9LPokpPIiNCC5ilJXwX_rQ,0.047267355982274745,0.013293943870014771
9LeoOyW4NTAJEmssNPkr7A,0.033647375504710635,0.019291161956034097
9Lj_9HFECIKK2M6y5MjvdQ,0.017857142857142856,0.015178571428571428
9Lnjflx6nV6YyMu-kdEtBQ,0.019296254256526674,0.026674233825198637
9M3GkFnY2h2oH0BAosyX6g,0.018489289740698984,0.029312288613303268
9M7NW9QTuzuCuvLJtZu6AQ,0.02501488981536629,0.02829064919594997
9MbWzPRvxANIbpV5PgggNQ,0.05982905982905983,0.009768009768009768
9N43vMdtaCe2OpOVfU6fcQ,0.04488778054862843,0.022443890274314215
9N9ER28Gp68F3SpAld_zxg,0.06619163697731108,0.01443840240015001
9NAv7rZhwn9x3y8M6G-FLg,0.046460176991150445,0.029867256637168143
9NFp_ZOGfMROlsKde-PtTw,0.02956858943286476,0.013572467280659235
9No3HJ5mrVtQd58biSnURA,0.04883720930232558,0.01627906976744186
9ONPcMrl54Re6h9IuIleRg,0.05350118017309206,0.022816679779701022
9OOUKrHlRtx9q5XQOuPMHg,0.022871664548919948,0.026683608640406607
9P-lp3AWDXGayDqJz9VPwQ,0.044626790470020876,0.016195206218959188
9PA9pmHj-N6SN6vGk68aTw,0.009503695881731784,0.03907074973600845
9Pf8aoqaS1gC_LXGJSiWAw,0.026455026455026454,0.018518518518518517
9PfjpwwdYR_TYCsK8rNtzg,0.019644527595884004,0.026192703461178673
9PpgMDll4kwDUaI4uKPAeQ,0.063665142455153,0.014421385860007034
9Q8LY7qdph1ZP7EHENpKkA,0.04633204633204633,0.009652509652509652
9QmUfymDgiTNy1BWbpAeYA,0.04514435695538058,0.02099737532808399
9R4uQYuIEj6YgkYxnAYX5w,0.05103550295857988,0.008505917159763314
9RC1L3PZ4fGlHco-25M0AA,0.034906588003933134,0.02704031465093412
9RHYdyNZz1hEWy0A-1PLgA,0.06684491978609626,0.0053475935828877
9RTgJLwZkbKHivuvUrtrlg,0.07676767676767676,0.024242424242424242
9RkhiYwgSNboKlA1TCcQ_Q,0.018145161290322582,0.025537634408602152
9Rtz-0Wxj3Co7eMpG6cD0g,0.03923766816143498,0.011210762331838564
9RxEg9SQaYA32IWYRELzYg,0.03939796370075255,0.008410801239486499
9S5WZbjy4-ANESyhrIj0pw,0.03898916967509025,0.020938628158844765
9SBh2f5z3ZLjsd6iLuxreA,0.04894629503738953,0.010197144799456152
9SRMF94SD6vss_y_4PuAAQ,0.06647230320699708,0.011661807580174927
9SRjQTRzT_aDQBUgTzLQ4g,0.018691588785046728,0.024922118380062305
9STKYeLeC1mWYq-M123Evg,0.04945866141732284,0.016978346456692914
9Shu0_uuUtxs8T90QA__vQ,0.053923541247484906,0.01488933601609658
9SksCBH7lADSg7AmBMDikg,0.044793261868300155,0.015313935681470138
9StfnWHi-5LTiPtMAlGZVA,0.026263297872340427,0.02759308510638298
9SxRj08nP0q-bZHyOT9pBw,0.07525083612040134,0.011705685618729096
9TLfCS60bIu5DLY4JBfNLw,0.05416989106494434,0.010714923507351629
9TfPEKnr7UToB1bmexI_tA,0.0327455919395466,0.02392947103274559
9TpkEe1FbwXfkSbkPeKgww,0.048170731707317074,0.016158536585365854
9UGCoIPZY0D0yCgT2BMaYw,0.027043269230769232,0.031850961538461536
9UJ6z8P4-s9GF6yGyXDGoA,0.025559105431309903,0.02875399361022364
9UKq82mnlLM2PzdPi-D5UQ,0.0418498615860609,0.014329913694837975
9UN-I16QRr2E-LI7-WNE9A,0.05730994152046784,0.007017543859649123
9UThLJTuOQPLcDCLx5BVqw,0.05673552516729706,0.010183299389002037
9Uj1G15Rl_HKPqsl2BSR0g,0.013006885998469778,0.018362662586074982
9V-B3Lcmgf0Z-ZjKdTqwjQ,0.07971014492753623,0.012077294685990338
9VHxc5UlFS1VMVh1UTXqew,0.06192382903436074,0.01070863208864885
9VWaP_2svx5SYdAisNkRYQ,0.06165137614678899,0.012293577981651376
9VaPtJVziILHr4ghXfzuSw,0.06012024048096192,0.010821643286573146
9VqCQtEP4nU1C0nju_KJRg,0.02906208718626156,0.031043593130779392
9Vu9gwCuAn4q9aVZrfIGWw,0.04832881662149955,0.016260162601626018
9W1s6x-JDhF6eCy2gnSl0A,0.05077691453940067,0.01553829078801332
9Waotz-_G9woVPWZTmZcwA,0.04553938036580814,0.012318029115341545
9WwnVv9RX7ARiCrQnRyiBA,0.03850156087408949,0.01768990634755463
9X8VMSB27SGKV6dooFurUQ,0.03368794326241135,0.013297872340425532
9XSBpAtfUHcGneYafxuvng,0.04365217391304348,0.014347826086956521
9XSCKDxWdyGVcNl1kg_tbw,0.02358490566037736,0.012971698113207548
9Y9GtujSqx09n0NZOZtADA,0.032511210762331835,0.02242152466367713
9Ye0-c0YduHxUk707mftZw,0.0730804810360777,0.009250693802035153
9YuN48Y2S-E70Oos9yHSMw,0.06253630203291384,0.01452081316553727
9ZT0dk9lCblvlNWrU23z9w,0.06372045220966084,0.0051387461459403904
9ZU1YcCqDq4WDIvfh6mu2w,0.03350253807106599,0.013197969543147208
9ZoaQOzFrguNJ7hY90Dw_A,0.03638644918444166,0.024623588456712673
9_TzJZo3H9ftO2j3syDB6g,0.07909604519774012,0.013559322033898305
9a85nUTsLWaOChruX0FbmA,0.030389363722697058,0.019943019943019943
9aetNxZjTbzWonbG6KZBZA,0.020671834625323,0.03488372093023256
