Status_Data,Claim_Data,Price_Rating,Transaction_Data,Updated_Review_Count,Updated_Rating
FALSE,TRUE,nan,nan,23,4.5
TRUE,TRUE,2,nan,47,2
FALSE,TRUE,nan,nan,13,5
FALSE,TRUE,2,delivery,345,4.5
FALSE,TRUE,nan,nan,166,3.5
FALSE,TRUE,nan,nan,78,4.5
FALSE,TRUE,nan,nan,123,4
FALSE,TRUE,2,delivery,125,4.5
FALSE,TRUE,2,"pickup, delivery",156,3.5
FALSE,TRUE,nan,nan,179,5
FALSE,FALSE,1,"pickup, delivery",51,3
FALSE,TRUE,2,nan,27,5
TRUE,TRUE,nan,delivery,6,4.5
FALSE,TRUE,2,"pickup, delivery",147,4.5
FALSE,TRUE,2,delivery,358,4
FALSE,TRUE,1,delivery,323,4
FALSE,TRUE,2,nan,39,4
TRUE,TRUE,1,"delivery, pickup",69,3.5
FALSE,FALSE,1,delivery,31,3.5
FALSE,TRUE,1,pickup,212,3
FALSE,TRUE,3,nan,202,4
FALSE,TRUE,nan,nan,52,2.5
FALSE,TRUE,nan,nan,12,5
FALSE,TRUE,2,"pickup, delivery",287,3
TRUE,FALSE,2,"delivery, pickup",95,4
FALSE,TRUE,2,nan,37,4.5
FALSE,TRUE,1,"pickup, delivery",172,3
FALSE,TRUE,2,nan,101,3
FALSE,TRUE,nan,nan,28,5
FALSE,TRUE,2,nan,25,4.5
FALSE,TRUE,1,"delivery, pickup",248,3.5
FALSE,FALSE,1,nan,103,3
FALSE,TRUE,1,delivery,37,3
FALSE,TRUE,nan,nan,67,4.5
FALSE,TRUE,2,nan,50,4.5
FALSE,TRUE,nan,delivery,122,4.5
FALSE,TRUE,1,"delivery, pickup",23,2
FALSE,FALSE,nan,nan,29,3.5
FALSE,TRUE,nan,nan,44,1.5
FALSE,TRUE,3,delivery,578,4
FALSE,TRUE,2,nan,20,1.5
FALSE,TRUE,2,nan,67,3.5
FALSE,TRUE,nan,nan,44,4.5
FALSE,TRUE,2,nan,39,4.5
TRUE,TRUE,2,delivery,94,4.5
FALSE,TRUE,nan,nan,66,1
FALSE,TRUE,2,nan,44,5
TRUE,TRUE,1,"pickup, delivery",45,2.5
FALSE,TRUE,1,delivery,110,3.5
FALSE,TRUE,2,nan,99,4
FALSE,TRUE,2,"delivery, pickup",169,4
TRUE,TRUE,1,"pickup, delivery",50,4.5
TRUE,TRUE,2,"delivery, pickup",50,4
FALSE,TRUE,4,"delivery, restaurant_reservation, pickup",72,4.5
FALSE,TRUE,nan,nan,54,4
FALSE,TRUE,1,"delivery, pickup",84,4.5
FALSE,TRUE,2,nan,44,3.5
FALSE,TRUE,1,delivery,83,4.5
FALSE,TRUE,nan,"delivery, pickup",62,4.5
FALSE,TRUE,nan,nan,130,4.5
FALSE,TRUE,2,nan,83,4.5
FALSE,TRUE,nan,nan,13,5
FALSE,FALSE,2,nan,72,2.5
FALSE,TRUE,2,nan,266,3.5
FALSE,TRUE,2,nan,32,3.5
FALSE,TRUE,2,"pickup, delivery",118,4
FALSE,TRUE,2,nan,228,4
FALSE,TRUE,nan,nan,22,5
TRUE,TRUE,1,delivery,310,4
FALSE,TRUE,nan,nan,36,1.5
TRUE,TRUE,nan,nan,7,4
FALSE,TRUE,2,"delivery, pickup",68,4.5
FALSE,TRUE,2,nan,66,4
FALSE,TRUE,2,nan,38,5
FALSE,TRUE,2,delivery,201,3.5
FALSE,TRUE,2,nan,43,4
FALSE,FALSE,nan,delivery,41,2.5
FALSE,FALSE,nan,nan,17,4
FALSE,TRUE,2,nan,46,2.5
FALSE,TRUE,2,"pickup, delivery",133,4
FALSE,TRUE,nan,nan,211,1.5
FALSE,TRUE,nan,nan,164,4.5
FALSE,TRUE,nan,nan,77,4
FALSE,TRUE,1,"delivery, pickup",40,2.5
FALSE,TRUE,3,nan,155,4.5
FALSE,TRUE,3,nan,99,3.5
FALSE,TRUE,2,"delivery, pickup",61,5
FALSE,TRUE,2,nan,221,3.5
FALSE,TRUE,2,"delivery, pickup",80,3.5
FALSE,TRUE,1,"delivery, pickup",65,4.5
FALSE,TRUE,2,"pickup, delivery",298,3.5
FALSE,TRUE,2,"pickup, delivery",112,4.5
FALSE,TRUE,2,nan,85,3
FALSE,TRUE,nan,"delivery, pickup",63,4.5
FALSE,TRUE,nan,nan,50,2.5
FALSE,TRUE,nan,nan,8,5
FALSE,TRUE,2,nan,52,4.5
FALSE,TRUE,1,"delivery, pickup",72,3.5
FALSE,TRUE,2,"pickup, delivery",111,4
FALSE,TRUE,2,nan,88,5
FALSE,FALSE,1,delivery,47,4
FALSE,TRUE,2,nan,179,5
TRUE,TRUE,2,delivery,263,4
FALSE,TRUE,nan,nan,128,5
TRUE,TRUE,2,"delivery, pickup",72,4
FALSE,TRUE,2,"pickup, delivery",685,3
FALSE,TRUE,2,"pickup, delivery",416,3.5
FALSE,TRUE,2,nan,35,2.5
FALSE,TRUE,1,delivery,153,4.5
FALSE,TRUE,2,nan,41,4
FALSE,TRUE,1,nan,119,3.5
FALSE,TRUE,2,nan,48,3
FALSE,FALSE,2,"pickup, delivery",101,3.5
FALSE,TRUE,2,"pickup, delivery",207,3.5
FALSE,TRUE,1,delivery,38,4.5
FALSE,TRUE,2,nan,71,5
FALSE,FALSE,1,"delivery, pickup",67,4
FALSE,TRUE,1,"pickup, delivery",216,2.5
FALSE,FALSE,nan,nan,44,4.5
FALSE,TRUE,1,nan,127,4.5
TRUE,TRUE,2,nan,114,3.5
FALSE,TRUE,nan,nan,88,1
FALSE,TRUE,2,delivery,91,4
FALSE,TRUE,nan,delivery,55,4.5
FALSE,TRUE,nan,nan,12,5
FALSE,TRUE,3,nan,14,4
FALSE,TRUE,2,"delivery, pickup",373,2.5
FALSE,TRUE,nan,nan,34,1.5
FALSE,TRUE,2,nan,20,4
FALSE,TRUE,2,nan,45,3.5
FALSE,TRUE,nan,nan,38,3.5
FALSE,TRUE,nan,"pickup, delivery",21,4.5
TRUE,TRUE,2,"delivery, pickup",32,4
FALSE,TRUE,nan,nan,165,4
FALSE,TRUE,2,"delivery, pickup",230,4
FALSE,TRUE,2,"delivery, pickup",1083,4.5
TRUE,TRUE,2,"delivery, pickup",332,3
FALSE,TRUE,2,delivery,365,3.5
FALSE,TRUE,1,nan,105,3.5
FALSE,TRUE,1,delivery,245,3.5
FALSE,TRUE,nan,nan,29,4.5
FALSE,TRUE,2,delivery,26,4
FALSE,TRUE,nan,nan,15,4
FALSE,TRUE,nan,"delivery, pickup",28,4
FALSE,TRUE,nan,nan,52,4
FALSE,TRUE,2,"pickup, delivery",169,3
FALSE,TRUE,2,nan,51,2
FALSE,TRUE,2,nan,103,5
FALSE,TRUE,1,delivery,22,1.5
FALSE,TRUE,2,nan,79,4.5
FALSE,TRUE,1,delivery,38,3
FALSE,FALSE,nan,nan,84,4.5
FALSE,TRUE,3,delivery,138,3
FALSE,TRUE,1,"pickup, delivery",89,2
FALSE,FALSE,2,"delivery, pickup",110,3.5
FALSE,TRUE,1,delivery,91,4
FALSE,FALSE,2,"delivery, pickup",43,3.5
FALSE,TRUE,nan,nan,141,3.5
FALSE,TRUE,1,delivery,56,2
FALSE,FALSE,nan,nan,29,3
FALSE,TRUE,2,delivery,391,4
FALSE,TRUE,1,nan,24,3.5
FALSE,TRUE,3,nan,30,4.5
FALSE,TRUE,3,nan,51,2
FALSE,TRUE,1,nan,72,2
FALSE,TRUE,2,"delivery, pickup",298,4.5
FALSE,TRUE,2,nan,26,3
FALSE,TRUE,2,nan,122,2.5
TRUE,TRUE,3,"delivery, pickup",450,4
FALSE,FALSE,1,delivery,244,3
FALSE,TRUE,nan,"pickup, delivery",73,2.5
TRUE,TRUE,2,"delivery, pickup",269,3.5
FALSE,TRUE,2,nan,91,4
FALSE,TRUE,nan,nan,7,4.5
FALSE,TRUE,2,delivery,318,3.5
FALSE,TRUE,1,nan,99,4.5
FALSE,TRUE,2,nan,55,3
TRUE,TRUE,2,"delivery, pickup",61,2.5
FALSE,TRUE,2,nan,33,4
FALSE,TRUE,3,nan,67,4
FALSE,TRUE,1,"pickup, delivery",36,2
FALSE,TRUE,nan,nan,18,3.5
FALSE,TRUE,2,nan,24,4
FALSE,TRUE,3,delivery,35,4
TRUE,TRUE,2,delivery,136,3
FALSE,TRUE,nan,"delivery, pickup",53,4
FALSE,TRUE,nan,nan,46,3.5
FALSE,TRUE,nan,nan,19,4.5
FALSE,TRUE,2,nan,93,4.5
TRUE,TRUE,1,"pickup, delivery",506,3.5
FALSE,TRUE,2,nan,68,4.5
FALSE,TRUE,nan,nan,47,5
FALSE,TRUE,1,"delivery, pickup",78,4.5
TRUE,TRUE,2,nan,51,4
TRUE,TRUE,2,nan,427,4
FALSE,TRUE,2,delivery,704,3.5
FALSE,TRUE,2,nan,350,4.5
TRUE,FALSE,1,"pickup, delivery",77,4.5
FALSE,TRUE,1,nan,36,1.5
FALSE,FALSE,1,delivery,91,3.5
FALSE,TRUE,nan,nan,38,4.5
FALSE,TRUE,3,"delivery, pickup",1383,4.5
FALSE,TRUE,nan,nan,271,3
FALSE,TRUE,nan,nan,28,4
FALSE,TRUE,nan,nan,7,3.5
TRUE,TRUE,1,"pickup, delivery",19,4
FALSE,TRUE,nan,nan,9,4.5
FALSE,TRUE,nan,nan,92,4.5
FALSE,TRUE,nan,nan,64,2.5
FALSE,TRUE,2,delivery,57,3
FALSE,TRUE,3,nan,60,4
FALSE,TRUE,1,"delivery, pickup",81,2
FALSE,TRUE,nan,nan,13,3
FALSE,TRUE,1,nan,24,4.5
FALSE,TRUE,2,"delivery, restaurant_reservation, pickup",547,4.5
FALSE,TRUE,nan,nan,18,5
FALSE,TRUE,2,nan,56,4.5
FALSE,FALSE,1,delivery,99,4
FALSE,TRUE,2,delivery,392,4
FALSE,TRUE,2,"delivery, pickup",154,3
FALSE,TRUE,nan,nan,38,4
FALSE,TRUE,2,pickup,174,4.5
FALSE,TRUE,2,nan,126,3.5
FALSE,TRUE,2,"pickup, delivery",137,3
FALSE,TRUE,3,nan,201,4.5
FALSE,TRUE,2,"pickup, delivery",38,3
FALSE,TRUE,2,nan,112,4
FALSE,TRUE,1,"delivery, pickup",93,4
FALSE,TRUE,1,delivery,142,3.5
FALSE,TRUE,nan,nan,118,4.5
FALSE,TRUE,2,"pickup, delivery",162,4
FALSE,TRUE,nan,nan,9,4
FALSE,FALSE,nan,nan,17,2
FALSE,FALSE,nan,nan,90,4.5
FALSE,TRUE,nan,nan,13,5
FALSE,TRUE,1,"delivery, pickup",132,3.5
FALSE,TRUE,2,delivery,177,4
FALSE,TRUE,2,nan,368,4
FALSE,TRUE,nan,nan,77,4
FALSE,TRUE,1,"pickup, delivery",203,4.5
FALSE,TRUE,nan,nan,35,2.5
FALSE,TRUE,nan,nan,28,4
FALSE,TRUE,2,nan,65,3
FALSE,TRUE,nan,nan,16,4
FALSE,TRUE,2,nan,96,4.5
FALSE,TRUE,2,nan,37,4.5
FALSE,TRUE,nan,"pickup, delivery",25,5
FALSE,TRUE,nan,"delivery, pickup",76,4.5
FALSE,TRUE,2,nan,58,4
FALSE,TRUE,2,nan,112,4
FALSE,TRUE,2,"delivery, pickup",113,4
FALSE,TRUE,2,delivery,376,4
FALSE,TRUE,2,"delivery, pickup",56,3.5
TRUE,TRUE,2,nan,26,3
FALSE,TRUE,4,"delivery, pickup",330,3.5
FALSE,TRUE,1,delivery,167,4.5
FALSE,FALSE,2,delivery,59,4.5
FALSE,TRUE,2,nan,232,4
TRUE,FALSE,2,delivery,242,2.5
TRUE,TRUE,2,nan,55,4
FALSE,TRUE,nan,nan,63,2.5
FALSE,FALSE,1,nan,97,4
FALSE,TRUE,nan,nan,20,4.5
FALSE,TRUE,2,"delivery, pickup",394,4
FALSE,TRUE,nan,"delivery, pickup",31,4.5
FALSE,TRUE,2,delivery,537,4.5
TRUE,TRUE,1,nan,31,3.5
FALSE,TRUE,nan,nan,32,5
FALSE,TRUE,2,delivery,303,3
FALSE,TRUE,nan,nan,42,1.5
FALSE,TRUE,nan,nan,93,3
FALSE,TRUE,1,delivery,100,4
FALSE,TRUE,3,nan,105,4
FALSE,TRUE,nan,"pickup, delivery",37,4.5
FALSE,TRUE,nan,nan,12,5
FALSE,FALSE,2,"delivery, pickup",532,4
FALSE,TRUE,1,delivery,32,5
FALSE,FALSE,2,"delivery, pickup",111,3.5
FALSE,TRUE,1,"delivery, pickup",149,3.5
FALSE,TRUE,2,nan,26,3.5
FALSE,TRUE,2,"pickup, delivery",184,4
FALSE,TRUE,2,"delivery, pickup",1348,4
FALSE,TRUE,nan,nan,402,5
FALSE,TRUE,2,"restaurant_reservation, pickup, delivery",189,4
TRUE,TRUE,2,delivery,51,5
FALSE,TRUE,nan,nan,19,3.5
FALSE,TRUE,2,"delivery, pickup",97,3.5
FALSE,TRUE,1,delivery,138,4
FALSE,TRUE,nan,nan,232,3
FALSE,TRUE,2,nan,80,4
FALSE,FALSE,nan,nan,382,4.5
FALSE,TRUE,2,delivery,333,2
FALSE,FALSE,1,nan,115,4
FALSE,TRUE,nan,nan,103,4.5
FALSE,TRUE,nan,nan,79,3
FALSE,TRUE,nan,nan,31,3.5
FALSE,TRUE,nan,"pickup, delivery",52,4
FALSE,TRUE,nan,nan,24,3.5
FALSE,TRUE,1,"pickup, delivery",378,4
FALSE,TRUE,nan,nan,18,4.5
FALSE,TRUE,2,delivery,60,3
FALSE,TRUE,nan,nan,15,5
FALSE,TRUE,nan,nan,12,3
FALSE,TRUE,2,"pickup, delivery",99,4
FALSE,TRUE,2,"delivery, pickup",306,3
FALSE,TRUE,nan,nan,111,4.5
FALSE,TRUE,2,nan,52,4
FALSE,TRUE,nan,nan,8,3
FALSE,FALSE,1,nan,76,2
FALSE,TRUE,nan,nan,26,3.5
FALSE,TRUE,3,nan,169,3.5
FALSE,TRUE,2,delivery,48,3.5
TRUE,TRUE,1,"delivery, pickup",32,4.5
FALSE,TRUE,2,delivery,226,3.5
FALSE,TRUE,1,nan,59,4.5
FALSE,TRUE,nan,nan,38,4.5
TRUE,TRUE,2,nan,45,4
FALSE,TRUE,3,"pickup, delivery",239,3.5
FALSE,TRUE,2,nan,138,3.5
FALSE,TRUE,2,nan,115,4.5
FALSE,TRUE,2,pickup,108,2.5
FALSE,TRUE,1,"delivery, pickup",101,2.5
FALSE,TRUE,1,delivery,346,3.5
FALSE,TRUE,nan,nan,118,3
FALSE,TRUE,2,nan,94,2.5
FALSE,TRUE,nan,"delivery, pickup",27,4.5
TRUE,TRUE,2,delivery,350,3.5
FALSE,TRUE,2,"delivery, pickup",86,3.5
FALSE,TRUE,nan,nan,15,4
FALSE,TRUE,nan,nan,56,4
FALSE,TRUE,2,nan,65,3.5
FALSE,TRUE,nan,nan,22,4.5
FALSE,TRUE,2,"pickup, delivery",208,3.5
FALSE,TRUE,2,nan,26,4.5
FALSE,TRUE,nan,nan,40,4
TRUE,TRUE,nan,nan,13,4
FALSE,TRUE,2,nan,18,4
FALSE,TRUE,2,"pickup, delivery",433,4
FALSE,TRUE,1,delivery,98,4.5
TRUE,FALSE,2,delivery,104,3.5
FALSE,TRUE,2,"pickup, delivery",113,4.5
FALSE,FALSE,nan,nan,11,2
TRUE,FALSE,2,"pickup, delivery",40,3.5
FALSE,TRUE,nan,nan,152,4
FALSE,TRUE,2,"delivery, pickup",153,4
FALSE,TRUE,2,"pickup, delivery",88,3
FALSE,TRUE,1,nan,32,3
FALSE,TRUE,nan,nan,23,5
FALSE,TRUE,1,"delivery, pickup",33,4
FALSE,TRUE,nan,nan,105,5
FALSE,FALSE,2,pickup,50,2.5
FALSE,TRUE,2,"pickup, delivery",202,3.5
FALSE,TRUE,nan,nan,36,4
TRUE,TRUE,2,"pickup, delivery",72,4.5
FALSE,TRUE,2,pickup,195,4
FALSE,TRUE,nan,nan,67,4.5
FALSE,TRUE,2,"restaurant_reservation, pickup, delivery",762,4
FALSE,TRUE,3,delivery,275,3
FALSE,TRUE,nan,"delivery, pickup",24,5
FALSE,TRUE,2,delivery,126,3.5
FALSE,TRUE,1,nan,82,4.5
FALSE,TRUE,nan,nan,53,4
FALSE,FALSE,1,delivery,175,4.5
TRUE,TRUE,1,nan,52,3
FALSE,FALSE,nan,nan,81,2.5
FALSE,TRUE,2,delivery,123,3.5
FALSE,TRUE,1,delivery,102,5
FALSE,TRUE,2,"pickup, delivery",374,4.5
FALSE,TRUE,nan,nan,261,4.5
FALSE,TRUE,1,"pickup, delivery",83,3
FALSE,TRUE,2,nan,84,2
FALSE,TRUE,nan,nan,11,1.5
FALSE,TRUE,1,nan,50,4
FALSE,TRUE,nan,nan,18,4.5
FALSE,TRUE,nan,nan,36,4.5
TRUE,TRUE,nan,nan,19,4
FALSE,FALSE,nan,nan,19,4.5
FALSE,TRUE,2,delivery,148,4
FALSE,TRUE,3,nan,240,3
FALSE,TRUE,2,"pickup, delivery",254,3.5
FALSE,TRUE,nan,nan,462,4.5
TRUE,FALSE,1,nan,163,4
FALSE,TRUE,1,"delivery, pickup",42,3
FALSE,TRUE,2,delivery,44,3
FALSE,TRUE,2,"delivery, pickup",124,3
FALSE,TRUE,nan,nan,19,3.5
FALSE,FALSE,2,nan,95,4
FALSE,TRUE,2,"pickup, delivery",1127,3.5
FALSE,TRUE,2,"pickup, delivery",160,4.5
FALSE,TRUE,nan,nan,98,2
TRUE,TRUE,nan,"pickup, delivery",27,4
FALSE,TRUE,1,"delivery, pickup",96,4.5
FALSE,TRUE,2,delivery,210,4
FALSE,TRUE,3,nan,37,4
TRUE,TRUE,2,nan,147,3
FALSE,TRUE,2,delivery,242,4
FALSE,TRUE,2,delivery,174,4
FALSE,TRUE,2,"pickup, delivery",306,4
FALSE,TRUE,1,delivery,50,4
FALSE,TRUE,nan,nan,5,5
FALSE,TRUE,2,delivery,386,4
FALSE,TRUE,1,delivery,241,4
TRUE,TRUE,nan,"pickup, delivery",12,4.5
FALSE,TRUE,nan,nan,60,3.5
FALSE,TRUE,2,nan,88,4
TRUE,TRUE,nan,delivery,8,4.5
FALSE,TRUE,nan,nan,64,4.5
FALSE,TRUE,nan,nan,33,4.5
FALSE,TRUE,3,"delivery, pickup",300,4
FALSE,TRUE,nan,"pickup, delivery",15,4.5
TRUE,TRUE,2,"pickup, delivery",186,4
FALSE,TRUE,nan,nan,34,2.5
TRUE,TRUE,1,delivery,147,3
FALSE,TRUE,nan,nan,250,3
FALSE,TRUE,nan,delivery,12,3.5
FALSE,FALSE,1,delivery,58,3.5
FALSE,TRUE,1,"delivery, pickup",177,3.5
FALSE,TRUE,1,nan,53,4
FALSE,FALSE,2,delivery,268,3.5
FALSE,TRUE,1,"delivery, pickup",125,3.5
FALSE,TRUE,nan,nan,136,3.5
FALSE,TRUE,nan,nan,138,1.5
FALSE,TRUE,1,"pickup, delivery",68,4
FALSE,TRUE,nan,nan,38,5
FALSE,TRUE,2,"pickup, delivery",162,4.5
FALSE,TRUE,nan,nan,90,3
FALSE,FALSE,1,"pickup, delivery",27,2.5
FALSE,TRUE,1,"delivery, pickup",400,4
FALSE,TRUE,2,"delivery, pickup",410,3.5
TRUE,TRUE,2,"delivery, pickup",63,4
FALSE,TRUE,2,delivery,564,4.5
FALSE,TRUE,1,"pickup, delivery",42,3.5
FALSE,TRUE,nan,nan,41,2.5
FALSE,TRUE,1,delivery,43,5
FALSE,FALSE,2,nan,48,3
FALSE,TRUE,2,"delivery, pickup",519,4
FALSE,TRUE,2,nan,39,4.5
FALSE,FALSE,nan,nan,11,5
FALSE,TRUE,nan,delivery,50,4
TRUE,TRUE,nan,nan,85,5
FALSE,TRUE,nan,nan,204,3.5
FALSE,TRUE,2,delivery,287,4
FALSE,TRUE,2,delivery,436,3.5
FALSE,FALSE,1,"pickup, delivery",104,4.5
FALSE,TRUE,nan,nan,43,4
FALSE,TRUE,nan,nan,19,5
FALSE,TRUE,2,nan,88,3
FALSE,TRUE,nan,nan,44,3.5
TRUE,TRUE,2,"delivery, pickup",33,3
FALSE,TRUE,nan,nan,185,2.5
FALSE,TRUE,nan,"delivery, pickup",33,4.5
FALSE,TRUE,nan,"pickup, delivery",48,4.5
FALSE,TRUE,1,"delivery, pickup",43,4
FALSE,TRUE,2,delivery,188,3.5
FALSE,TRUE,2,nan,215,2.5
FALSE,TRUE,nan,nan,58,4.5
TRUE,TRUE,nan,"pickup, delivery",33,3.5
FALSE,TRUE,1,delivery,78,3
FALSE,TRUE,2,nan,33,4.5
FALSE,TRUE,1,delivery,451,3.5
FALSE,TRUE,1,delivery,44,3.5
FALSE,TRUE,nan,"pickup, delivery",27,3.5
FALSE,TRUE,2,"delivery, pickup",64,3
FALSE,TRUE,2,delivery,40,4
FALSE,TRUE,nan,nan,143,4
FALSE,TRUE,nan,nan,84,4.5
TRUE,TRUE,2,nan,38,4
FALSE,TRUE,2,nan,38,4
FALSE,TRUE,nan,nan,47,2.5
FALSE,TRUE,2,nan,43,4.5
FALSE,TRUE,1,nan,7,5
FALSE,TRUE,3,"pickup, delivery",149,4.5
FALSE,TRUE,2,delivery,106,3.5
FALSE,TRUE,2,delivery,324,3
FALSE,TRUE,1,"pickup, delivery",330,4.5
FALSE,TRUE,2,delivery,445,3.5
FALSE,TRUE,1,"delivery, pickup",100,3.5
FALSE,TRUE,1,nan,71,4.5
FALSE,TRUE,2,delivery,1260,4
FALSE,TRUE,nan,nan,34,4.5
FALSE,FALSE,nan,nan,47,1.5
FALSE,FALSE,nan,nan,88,4.5
FALSE,TRUE,nan,nan,104,3.5
TRUE,TRUE,2,delivery,15,4
FALSE,TRUE,1,delivery,178,4
FALSE,TRUE,2,delivery,134,3.5
FALSE,TRUE,nan,delivery,126,4.5
FALSE,TRUE,nan,nan,84,4.5
FALSE,TRUE,2,nan,73,3
FALSE,TRUE,2,nan,53,5
FALSE,TRUE,nan,"delivery, pickup",53,4
FALSE,TRUE,nan,nan,55,4.5
FALSE,TRUE,2,delivery,240,4.5
FALSE,TRUE,3,"pickup, delivery",238,3.5
TRUE,TRUE,nan,nan,192,2.5
FALSE,TRUE,1,"delivery, pickup",45,2
FALSE,TRUE,nan,nan,9,5
FALSE,TRUE,nan,nan,14,3
FALSE,TRUE,2,nan,67,4.5
FALSE,TRUE,nan,nan,42,5
FALSE,TRUE,3,nan,180,3.5
FALSE,TRUE,2,delivery,200,3.5
FALSE,FALSE,nan,nan,52,3
FALSE,TRUE,2,"delivery, pickup",535,4
FALSE,TRUE,nan,nan,14,5
FALSE,TRUE,1,delivery,23,2
FALSE,TRUE,2,nan,52,3
FALSE,TRUE,nan,pickup,18,4.5
FALSE,TRUE,nan,nan,61,3
TRUE,TRUE,nan,delivery,21,3.5
FALSE,TRUE,2,"pickup, delivery",69,3
FALSE,TRUE,2,nan,299,2
FALSE,TRUE,nan,nan,53,4.5
FALSE,TRUE,nan,nan,32,4.5
FALSE,TRUE,2,nan,108,3.5
FALSE,TRUE,1,"delivery, pickup",92,2.5
FALSE,TRUE,nan,nan,20,2.5
FALSE,TRUE,2,delivery,1203,4
FALSE,TRUE,2,nan,43,2.5
FALSE,TRUE,3,delivery,235,4
FALSE,TRUE,3,nan,88,3.5
FALSE,TRUE,2,delivery,106,4
FALSE,TRUE,nan,"delivery, pickup",74,4
FALSE,TRUE,2,delivery,88,4
FALSE,TRUE,1,"delivery, pickup",104,3.5
FALSE,TRUE,2,nan,33,4.5
FALSE,TRUE,nan,nan,50,5
FALSE,TRUE,1,delivery,149,4
TRUE,TRUE,2,"pickup, delivery",472,2.5
FALSE,TRUE,2,"pickup, delivery",181,4
FALSE,TRUE,nan,"delivery, pickup",13,3.5
FALSE,TRUE,nan,nan,316,3.5
TRUE,TRUE,2,"delivery, pickup",122,3.5
FALSE,TRUE,nan,nan,38,5
FALSE,TRUE,2,nan,46,2.5
FALSE,TRUE,1,nan,27,2
FALSE,TRUE,3,nan,55,3
FALSE,TRUE,2,"delivery, pickup",69,4
FALSE,TRUE,nan,nan,35,1.5
FALSE,TRUE,nan,nan,16,4.5
TRUE,FALSE,1,nan,86,2
FALSE,TRUE,nan,nan,380,2
FALSE,TRUE,nan,nan,69,3.5
FALSE,TRUE,nan,nan,28,3.5
FALSE,TRUE,2,"pickup, delivery",154,3.5
FALSE,TRUE,4,nan,23,5
FALSE,TRUE,1,delivery,111,4
FALSE,FALSE,2,pickup,985,4
TRUE,TRUE,1,nan,40,2
FALSE,TRUE,nan,nan,13,4.5
FALSE,TRUE,2,"pickup, delivery",181,2.5
FALSE,TRUE,1,nan,141,4.5
FALSE,TRUE,2,delivery,329,4
FALSE,TRUE,2,"delivery, pickup",785,4
FALSE,TRUE,2,"delivery, pickup",155,4
FALSE,TRUE,2,nan,99,2.5
FALSE,TRUE,2,nan,319,4.5
FALSE,FALSE,2,delivery,35,2
FALSE,TRUE,1,"pickup, delivery",257,4.5
FALSE,TRUE,1,"delivery, pickup",153,3.5
FALSE,TRUE,nan,nan,22,1
FALSE,TRUE,2,"delivery, pickup",52,2
TRUE,TRUE,1,delivery,44,4
FALSE,TRUE,3,nan,19,5
FALSE,TRUE,nan,nan,35,4.5
FALSE,FALSE,2,nan,14,3.5
FALSE,TRUE,nan,nan,77,5
FALSE,TRUE,2,"delivery, pickup",101,2.5
FALSE,TRUE,nan,"delivery, pickup",40,4
FALSE,TRUE,2,"pickup, delivery",143,2.5
FALSE,TRUE,1,"pickup, delivery",36,3
FALSE,TRUE,2,delivery,270,4.5
TRUE,TRUE,2,nan,86,3.5
FALSE,FALSE,2,nan,81,2.5
FALSE,TRUE,2,"pickup, delivery",149,4.5
FALSE,TRUE,1,nan,54,5
FALSE,TRUE,nan,nan,156,4
FALSE,TRUE,2,delivery,667,4
FALSE,TRUE,2,delivery,548,3.5
FALSE,TRUE,nan,nan,60,3.5
FALSE,TRUE,nan,nan,76,4
TRUE,TRUE,2,delivery,246,2.5
FALSE,TRUE,nan,delivery,19,4.5
FALSE,TRUE,3,delivery,103,4.5
FALSE,TRUE,2,nan,40,3
FALSE,TRUE,3,delivery,98,4.5
FALSE,TRUE,2,"pickup, delivery",322,4
FALSE,TRUE,nan,nan,95,3
FALSE,TRUE,nan,nan,124,3.5
FALSE,TRUE,nan,nan,9,4
FALSE,TRUE,1,"delivery, pickup",58,4.5
FALSE,TRUE,nan,"pickup, delivery",8,3
FALSE,TRUE,nan,nan,39,3.5
FALSE,TRUE,nan,nan,21,4
FALSE,TRUE,nan,nan,22,2.5
FALSE,TRUE,2,delivery,499,4
FALSE,FALSE,1,delivery,32,4
TRUE,TRUE,nan,nan,93,5
FALSE,TRUE,1,"pickup, delivery",216,4
FALSE,FALSE,nan,nan,27,3.5
TRUE,FALSE,2,delivery,42,2.5
FALSE,TRUE,2,"delivery, pickup",30,3.5
FALSE,FALSE,2,delivery,264,4
FALSE,TRUE,nan,delivery,67,3.5
FALSE,TRUE,1,delivery,200,4
FALSE,TRUE,nan,nan,39,3.5
TRUE,TRUE,2,"pickup, delivery",88,3.5
FALSE,TRUE,nan,nan,152,2.5
FALSE,TRUE,nan,nan,291,1.5
FALSE,TRUE,nan,nan,106,2.5
FALSE,TRUE,2,"delivery, pickup",58,4
FALSE,TRUE,nan,nan,69,1.5
FALSE,FALSE,nan,nan,46,4.5
FALSE,TRUE,nan,nan,28,1.5
FALSE,TRUE,nan,nan,105,5
FALSE,TRUE,nan,"pickup, delivery",20,4.5
FALSE,FALSE,1,"pickup, delivery",67,4
FALSE,TRUE,2,"pickup, delivery",223,4.5
FALSE,TRUE,nan,nan,26,2
FALSE,FALSE,2,"delivery, pickup",313,3.5
FALSE,TRUE,2,"pickup, delivery",303,3.5
FALSE,TRUE,2,nan,146,4
FALSE,TRUE,1,"pickup, delivery",30,2.5
FALSE,TRUE,1,"pickup, delivery",217,4
FALSE,TRUE,2,delivery,277,4
